	type	population size	Province/State	Country/Region	Lat	Long	1/22/20	1/23/20	1/24/20	1/25/20	1/26/20	1/27/20	1/28/20	1/29/20	1/30/20	1/31/20	2/1/20	2/2/20	2/3/20	2/4/20	2/5/20	2/6/20	2/7/20	2/8/20	2/9/20	2/10/20	2/11/20	2/12/20	2/13/20	2/14/20	2/15/20	2/16/20	2/17/20	2/18/20	2/19/20	2/20/20	2/21/20	2/22/20	2/23/20	2/24/20	2/25/20	2/26/20	2/27/20	2/28/20	2/29/20	3/1/20	3/2/20	3/3/20	3/4/20	3/5/20	3/6/20	3/7/20	3/8/20	3/9/20	3/10/20	3/11/20	3/12/20	3/13/20	3/14/20	3/15/20	3/16/20	3/17/20	3/18/20	3/19/20	3/20/20
86	Confirmed	0.0	Trapani	Italia	38.01850065	12.51365684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	4	4	4	11	13	14	16	21	27
87	Confirmed	0.0	Arezzo	Italia	43.46642752	11.88228844	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	14	14	16	27	41	43	71	142	113	124
88	Confirmed	0.0	Firenze	Italia	43.76923077	11.25588885	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	1	7	5	0	0	0	0	0	0	0	0	0	61	71	86	101	132	162	186	214	295	349	401
89	Confirmed	0.0	Grosseto	Italia	42.76026758	11.11356398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	12	16	16	31	38	50	60	68	89	97
90	Confirmed	0.0	Livorno	Italia	43.55234873	10.3086781	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	16	16	27	40	50	53	59	62	62	117
91	Confirmed	0.0	Lucca	Italia	43.84432283	10.50151366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	37	43	49	79	96	130	138	179	205	230	249
92	Confirmed	0.0	Massa Carrara	Italia	44.03674425	10.14173829	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	37	40	40	65	88	108	117	143	176	200	232
93	Confirmed	0.0	Pisa	Italia	43.71553206	10.40127259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	34	34	51	62	71	78	101	124	146	180
94	Confirmed	0.0	Pistoia	Italia	43.933465000000005	10.91734146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	21	32	43	48	63	79	90	100	122	145	171
95	Confirmed	0.0	Prato	Italia	43.88062274	11.09703315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	21	25	26	33	42	45	53	59	70	94
96	Confirmed	0.0	Siena	Italia	43.31816374	11.33190988	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	33	37	41	41	58	60	66	73	77	78	128
97	Confirmed	0.0	Trento	Italia	46.06893511	11.12123097	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	77	107	163	206	378	378	385	455	523	642
98	Confirmed	0.0	Perugia	Italia	43.10675841	12.38824698	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	26	37	47	47	86	104	129	164	236	280
99	Confirmed	0.0	Terni	Italia	42.56071258	12.6466875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	18	25	29	29	57	60	63	74	84	97
100	Confirmed	0.0	Aosta	Italia	45.73750286	7.320149366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	20	27	28	42	57	105	136	165	215	264
101	Confirmed	0.0	Belluno	Italia	46.13837528	12.21704167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	30	48	59	78	82	101	109	140	150	195
102	Confirmed	0.0	Padova	Italia	45.40692987	11.87608718	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	40	59	68	81	0	0	0	0	0	0	0	0	0	296	373	439	523	611	658	715	781	882	924	1026
103	Confirmed	0.0	Rovigo	Italia	45.07107289	11.79007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	14	13	16	27	27	27	28	33	52	67
104	Confirmed	0.0	Treviso	Italia	45.66754571	12.24507363	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	22	23	35	0	0	0	0	0	0	0	0	0	158	185	279	327	376	413	452	502	591	637	719
105	Confirmed	0.0	Venezia	Italia	45.43490485	12.33845213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	8	14	15	19	0	0	0	0	0	0	0	0	0	152	179	205	248	282	328	356	378	426	475	574
106	Confirmed	0.0	Verona	Italia	45.43839046	10.99352685	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96	110	150	210	275	335	425	481	626	686	784
107	Confirmed	0.0	Vicenza	Italia	45.547497	11.54597109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	3	0	0	0	0	0	0	0	0	0	73	92	122	141	164	235	287	325	393	424	518
108	Confirmed	0.0	Thailand_0	Thailand	15.0	101.0	2	3	5	7	8	8	14	14	14	19	19	19	19	25	25	25	25	32	32	32	33	33	33	33	33	34	35	35	35	35	35	35	35	35	37	40	40	41	42	42	43	43	43	47	48	50	50	50	53	59	70	75	82	114	147	177	212	272	322
109	Confirmed	0.0	Japan_1	Japan	36.0	138.0	2	1	2	2	4	4	7	7	11	15	20	20	20	22	22	45	25	25	26	26	26	28	28	29	43	59	66	74	84	94	105	122	147	159	170	189	214	228	241	256	274	293	331	360	420	461	502	511	581	639	639	701	773	839	825	878	889	924	963
110	Confirmed	0.0	Singapore_2	Singapore	1.2833	103.8333	0	1	3	3	4	5	7	7	10	13	16	18	18	24	28	28	30	33	40	45	47	50	58	67	72	75	77	81	84	84	85	85	89	89	91	93	93	93	102	106	108	110	110	117	130	138	150	150	160	178	178	200	212	226	243	266	313	345	385
111	Confirmed	0.0	Nepal_3	Nepal	28.1667	84.25	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
112	Confirmed	0.0	Malaysia_4	Malaysia	2.5	112.5	0	0	0	3	4	4	4	7	8	8	8	8	8	10	12	12	12	16	16	18	18	18	19	19	22	22	22	22	22	22	22	22	22	22	22	22	23	23	25	29	29	36	50	50	83	93	99	117	129	149	149	197	238	428	566	673	790	900	1030
113	Confirmed	3426424.0	British Columbia	Canada	49.2827	-123.1207	0	0	0	0	0	0	1	1	1	1	1	1	1	1	2	2	4	4	4	4	4	4	4	4	4	4	5	5	5	5	6	6	6	6	7	7	7	7	8	8	8	9	12	13	21	21	27	32	32	39	46	64	64	73	103	103	186	231	271
114	Confirmed	7020542.0	New South Wales	Australia	-33.8688	151.2093	0	0	0	0	3	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	6	6	13	22	22	26	28	38	48	55	65	65	92	112	134	171	210	267	307	353
115	Confirmed		Victoria	Australia	-37.8136	144.9631	0	0	0	0	1	1	1	1	2	3	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	7	7	9	9	10	10	10	11	11	15	18	21	21	36	49	57	71	94	121	121	121
116	Confirmed	3325507.0	Queensland	Australia	-28.0167	153.4	0	0	0	0	0	0	0	1	3	2	3	2	2	3	3	4	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	9	9	9	11	11	13	13	13	15	15	18	20	20	35	46	61	68	78	94	144	184
117	Confirmed	0.0	Cambodia_9	Cambodia	11.55	104.9167	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	3	3	5	7	7	7	33	35	37	51
118	Confirmed	0.0	Sri Lanka_10	Sri Lanka	7.0	81.0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	6	10	18	28	44	51	60	73
119	Confirmed	0.0	Germany_11	Germany	51.0	9.0	0	0	0	0	0	1	4	4	4	5	8	10	12	12	12	12	13	13	14	14	16	16	16	16	16	16	16	16	16	16	16	16	16	16	17	27	46	48	79	130	159	196	262	482	670	799	1040	1176	1457	1908	2078	3675	4585	5795	7272	9257	12327	15320	19848
120	Confirmed	0.0	Finland_12	Finland	64.0	26.0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	3	6	6	6	6	12	15	15	23	30	40	59	59	155	225	244	277	321	336	400	450
121	Confirmed	0.0	United Arab Emirates_13	United Arab Emirates	24.0	54.0	0	0	0	0	0	0	0	4	4	4	4	5	5	5	5	5	5	7	7	8	8	8	8	8	8	9	9	9	9	9	9	13	13	13	13	13	13	19	21	21	21	27	27	29	29	45	45	45	74	74	85	85	85	98	98	98	113	140	140
122	Confirmed	0.0	Philippines_14	Philippines	13.0	122.0	0	0	0	0	0	0	0	0	1	1	1	2	2	2	2	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	5	6	10	20	33	49	52	64	111	140	142	187	202	217	230
123	Confirmed	0.0	India_15	India	21.0	78.0	0	0	0	0	0	0	0	0	1	1	1	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	5	5	28	30	31	34	39	43	56	62	73	82	102	113	119	142	156	194	244
124	Confirmed	0.0	Italy_16	Italy	43.0	12.0	0	0	0	0	0	0	0	0	0	2	2	2	2	2	2	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	20	62	155	229	322	453	655	888	1128	1694	2036	2502	3089	3858	4636	5883	7375	9172	10149	12462	12462	17660	21157	24747	27980	31506	35713	41035	47021
125	Confirmed	0.0	Sweden_17	Sweden	63.0	16.0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	7	7	12	14	15	21	35	94	101	161	203	248	355	500	599	814	961	1022	1103	1190	1279	1439	1639
126	Confirmed	0.0	Spain_18	Spain	40.0	-4.0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	6	13	15	32	45	84	120	165	222	259	400	500	673	1073	1695	2277	2277	5232	6391	7798	9942	11748	13910	17963	20410
127	Confirmed	1297804.0	South Australia	Australia	-34.9285	138.6007	0	0	0	0	0	0	0	0	0	0	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	3	3	3	5	5	7	7	7	7	7	9	9	16	19	20	29	29	37	42	50
128	Confirmed	0.0	Belgium_20	Belgium	50.8333	4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	8	13	23	50	109	169	200	239	267	314	314	559	689	886	1058	1243	1486	1795	2257
129	Confirmed	0.0	Egypt_21	Egypt	26.0	30.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	3	15	15	49	55	59	60	67	80	109	110	150	196	196	256	285
130	Confirmed	0.0	From Diamond Princess	Australia	35.4437	139.638	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	7	7	7	7	7	8	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
131	Confirmed	0.0	Lebanon_23	Lebanon	33.8547	35.8623	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	2	2	2	4	10	13	13	13	16	22	22	32	32	41	61	61	77	93	110	99	120	133	157	163
132	Confirmed	0.0	Iraq_24	Iraq	33.0	44.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	5	7	7	13	19	26	32	35	35	40	54	60	60	71	71	71	101	110	116	124	154	164	192	208
133	Confirmed	0.0	Oman_25	Oman	21.0	57.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	4	4	4	6	6	6	12	15	16	16	16	16	16	18	18	18	19	19	22	22	24	39	48	48
134	Confirmed	0.0	Afghanistan_26	Afghanistan	33.0	65.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	4	4	5	7	7	7	11	16	21	22	22	22	24
135	Confirmed	0.0	Bahrain_27	Bahrain	26.0275	50.55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	23	33	33	36	41	47	49	49	52	55	60	85	85	95	110	195	195	189	210	214	214	228	256	278	285
136	Confirmed	0.0	Kuwait_28	Kuwait	29.5	47.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	11	26	43	45	45	45	56	56	56	58	58	61	64	64	69	72	80	80	104	112	123	130	142	148	159
137	Confirmed	0.0	Algeria_29	Algeria	28.0339	1.6596	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	3	5	12	12	17	17	19	20	20	20	24	26	37	48	54	60	74	87	90
138	Confirmed	0.0	Croatia_30	Croatia	45.1	15.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	3	5	6	7	7	9	10	10	11	12	12	12	14	19	19	32	38	49	57	65	81	105	128
139	Confirmed	0.0	Switzerland_31	Switzerland	46.8182	8.2275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	8	8	18	27	42	56	90	114	214	268	337	374	491	652	652	1139	1359	2200	2200	2700	3028	4075	5294
140	Confirmed	0.0	Austria_32	Austria	47.5162	14.5501	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	3	3	9	14	18	21	29	41	55	79	104	131	182	246	302	504	655	860	1018	1332	1646	2013	2388
141	Confirmed	0.0	Israel_33	Israel	31.0	35.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	2	3	4	7	10	10	12	15	20	37	43	61	61	83	109	131	161	193	251	255	337	433	677	705
142	Confirmed	0.0	Pakistan_34	Pakistan	30.3753	69.3451	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	4	4	4	5	5	5	6	6	6	6	16	19	20	28	31	53	136	236	299	454	501
143	Confirmed	0.0	Brazil_35	Brazil	-14.235	-51.9253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	2	2	2	2	4	4	13	13	20	25	31	38	52	151	151	162	200	321	372	621	793
144	Confirmed	0.0	Georgia_36	Georgia	42.3154	43.3569	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	3	3	3	3	4	4	4	13	15	15	24	24	25	30	33	33	34	38	40	43
145	Confirmed	0.0	Greece_37	Greece	39.0742	21.8243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	4	4	7	7	7	9	31	45	46	73	73	89	99	99	190	228	331	331	387	418	418	495
146	Confirmed	0.0	North Macedonia_38	North Macedonia	41.6086	21.7453	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	3	3	3	3	7	7	7	14	14	14	18	26	35	48	67
147	Confirmed	0.0	Norway_39	Norway	60.472	8.4689	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	6	15	19	25	32	56	87	108	147	176	205	400	598	702	996	1090	1221	1333	1463	1550	1746	1914
148	Confirmed	0.0	Romania_40	Romania	45.9432	24.9668	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	3	3	3	3	3	4	6	9	9	15	15	25	45	49	89	123	131	158	184	260	277	308
149	Confirmed	0.0	Estonia_41	Estonia	58.5953	25.0136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	2	2	3	10	10	10	10	12	16	16	79	115	171	205	225	258	267	283
150	Confirmed	0.0	San Marino_42	San Marino	43.9424	12.4578	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	8	10	16	21	21	23	36	36	51	62	69	80	80	101	109	109	119	119	144
151	Confirmed	0.0	Belarus_43	Belarus	53.7098	27.9534	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	6	6	6	6	6	6	9	9	12	27	27	27	36	36	51	51	69
152	Confirmed	0.0	Iceland_44	Iceland	64.9631	-19.0208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	3	6	11	26	34	43	50	50	58	69	85	103	134	156	171	180	220	250	330	409
153	Confirmed	0.0	Lithuania_45	Lithuania	55.1694	23.8813	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	3	3	6	8	12	17	25	27	36	49
154	Confirmed	0.0	Mexico_46	Mexico	23.6345	-102.5528	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	5	5	5	5	5	6	6	7	7	7	8	12	12	26	41	53	82	93	118	164
155	Confirmed	0.0	New Zealand_47	New Zealand	-40.9006	174.886	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	3	3	4	5	5	5	5	5	5	5	6	8	8	12	20	28	39
156	Confirmed	0.0	Nigeria_48	Nigeria	9.082	8.6753	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	2	2	2	3	8	8	12
157	Confirmed	1882816.0	Western Australia	Australia	-31.9505	115.8605	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	2	2	3	3	3	3	4	6	9	9	14	17	17	28	31	35	52	64
158	Confirmed	0.0	Ireland_50	Ireland	53.1424	-7.6921	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	2	6	6	18	18	19	21	34	43	43	90	129	129	169	223	292	557	683
159	Confirmed	0.0	Luxembourg_51	Luxembourg	49.8153	6.1296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	2	2	3	3	5	7	19	34	51	59	77	140	203	335	484
160	Confirmed	0.0	Monaco_52	Monaco	43.7333	7.4167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	7	7	7	7	11
161	Confirmed	0.0	Qatar_53	Qatar	25.3548	51.1839	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	3	7	8	8	8	8	15	18	24	262	262	320	337	401	439	439	452	460	470
162	Confirmed	0.0	Ecuador_54	Ecuador	-1.8312	-78.1834	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	6	7	10	13	13	13	14	15	15	17	17	17	28	28	37	58	111	199	367
163	Confirmed	0.0	Azerbaijan_55	Azerbaijan	40.1431	47.5769	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	3	3	6	6	9	9	9	11	11	11	15	15	23	15	28	28	44	44
164	Confirmed	0.0	Armenia_56	Armenia	40.0691	45.0382	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	4	8	18	26	52	78	84	115	136
165	Confirmed	0.0	Dominican Republic_57	Dominican Republic	18.7357	-70.1627	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	2	2	5	5	5	5	5	5	11	11	11	21	21	34	72
166	Confirmed	0.0	Indonesia_58	Indonesia	-0.7893	113.9213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	2	4	4	6	19	27	34	34	69	96	117	134	172	227	311	369
167	Confirmed	0.0	Portugal_59	Portugal	39.3999	-8.2245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	5	8	13	20	30	30	41	59	59	112	169	245	331	448	448	785	1020
168	Confirmed	0.0	Andorra_60	Andorra	42.5063	1.5218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	39	39	53	75
169	Confirmed	217344.0	Tasmania	Australia	-41.4545	145.9707	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	2	2	2	3	3	5	5	6	7	7	10	10	10
170	Confirmed	0.0	Latvia_62	Latvia	56.8796	24.6032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	2	6	8	10	10	17	26	30	34	49	71	86	111
171	Confirmed	0.0	Morocco_63	Morocco	31.7917	-7.0926	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	2	2	2	2	2	3	5	6	7	17	28	29	38	49	63	77
172	Confirmed	0.0	Saudi Arabia_64	Saudi Arabia	24.0	45.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	5	5	5	11	15	20	21	45	86	103	103	118	171	171	274	344
173	Confirmed	0.0	Senegal_65	Senegal	14.4974	-14.4524	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	4	4	4	4	4	4	4	4	4	10	10	24	24	26	31	31	38
174	Confirmed	0.0	Argentina_66	Argentina	-38.4161	-63.6167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	2	8	12	12	17	19	19	31	34	45	56	68	79	97	128
